Time resolution is 1 ps
Time	State	Sample Valid	SPI CS	SPI CLK	TX Byte	RX Byte	Bytes Sent
358000	2	0	1	1	00	00	  0
358000	2	0	1	1	00	00	  0
358000	2	0	1	1	00	00	  0
358000	2	0	1	1	00	00	  0
358000	2	0	1	1	00	00	  0
359000	2	0	1	1	00	00	  0
359000	2	0	1	1	00	00	  0
359000	2	0	1	1	00	00	  0
359000	2	0	1	1	00	00	  0
359000	2	0	1	1	00	00	  0
360000	2	0	1	1	00	00	  0
360000	2	0	1	1	00	00	  0
360000	2	0	1	1	00	00	  0
360000	2	0	1	1	00	00	  0
360000	2	0	1	1	00	00	  0
361000	2	0	1	1	00	00	  0
361000	2	0	1	1	00	00	  0
361000	2	0	1	1	00	00	  0
361000	2	0	1	1	00	00	  0
361000	2	0	1	1	00	00	  0
362000	2	0	1	1	00	00	  0
362000	2	0	1	1	00	00	  0
362000	2	0	1	1	00	00	  0
362000	2	0	1	1	00	00	  0
362000	2	0	1	1	00	00	  0
363000	2	0	1	1	00	00	  0
363000	2	0	1	1	00	00	  0
363000	2	0	1	1	00	00	  0
363000	2	0	1	1	00	00	  0
363000	2	0	1	1	00	00	  0
364000	2	0	1	1	00	00	  0
364000	2	0	1	1	00	00	  0
364000	2	0	1	1	00	00	  0
364000	2	0	1	1	00	00	  0
364000	2	0	1	1	00	00	  0
365000	2	0	1	1	00	00	  0
365000	2	0	1	1	00	00	  0
365000	2	0	1	1	00	00	  0
365000	2	0	1	1	00	00	  0
365000	2	0	1	1	00	00	  0
366000	2	0	1	1	00	00	  0
366000	2	0	1	1	00	00	  0
366000	2	0	1	1	00	00	  0
366000	2	0	1	1	00	00	  0
366000	2	0	1	1	00	00	  0
367000	2	0	1	1	00	00	  0
367000	2	0	1	1	00	00	  0
367000	2	0	1	1	00	00	  0
367000	2	0	1	1	00	00	  0
367000	2	0	1	1	00	00	  0
368000	2	0	1	1	00	00	  0
368000	2	0	1	1	00	00	  0
368000	2	0	1	1	00	00	  0
368000	2	0	1	1	00	00	  0
368000	2	0	1	1	00	00	  0
369000	2	0	1	1	00	00	  0
369000	2	0	1	1	00	00	  0
369000	2	0	1	1	00	00	  0
369000	2	0	1	1	00	00	  0
369000	2	0	1	1	00	00	  0
370000	2	0	1	1	00	00	  0
370000	2	0	1	1	00	00	  0
370000	2	0	1	1	00	00	  0
370000	2	0	1	1	00	00	  0
370000	2	0	1	1	00	00	  0
371000	2	0	1	1	00	00	  0
371000	2	0	1	1	00	00	  0
371000	2	0	1	1	00	00	  0
371000	2	0	1	1	00	00	  0
371000	2	0	1	1	00	00	  0
372000	2	0	1	1	00	00	  0
372000	2	0	1	1	00	00	  0
372000	2	0	1	1	00	00	  0
372000	2	0	1	1	00	00	  0
372000	2	0	1	1	00	00	  0
373000	2	0	1	1	00	00	  0
373000	2	0	1	1	00	00	  0
373000	2	0	1	1	00	00	  0
373000	2	0	1	1	00	00	  0
373000	2	0	1	1	00	00	  0
374000	2	0	1	1	00	00	  0
374000	2	0	1	1	00	00	  0
374000	2	0	1	1	00	00	  0
374000	2	0	1	1	00	00	  0
374000	2	0	1	1	00	00	  0
375000	2	0	1	1	00	00	  0
375000	2	0	1	1	00	00	  0
375000	2	0	1	1	00	00	  0
375000	2	0	1	1	00	00	  0
375000	2	0	1	1	00	00	  0
376000	2	0	1	1	00	00	  0
376000	2	0	1	1	00	00	  0
376000	2	0	1	1	00	00	  0
376000	2	0	1	1	00	00	  0
376000	2	0	1	1	00	00	  0
377000	2	0	1	1	00	00	  0
377000	2	0	1	1	00	00	  0
377000	2	0	1	1	00	00	  0
377000	2	0	1	1	00	00	  0
377000	2	0	1	1	00	00	  0
378000	2	0	1	1	00	00	  0
378000	2	0	1	1	00	00	  0
378000	2	0	1	1	00	00	  0
378000	2	0	1	1	00	00	  0
378000	2	0	1	1	00	00	  0
379000	2	0	1	1	00	00	  0
379000	2	0	1	1	00	00	  0
379000	2	0	1	1	00	00	  0
379000	2	0	1	1	00	00	  0
379000	2	0	1	1	00	00	  0
380000	2	0	1	1	00	00	  0
380000	2	0	1	1	00	00	  0
380000	2	0	1	1	00	00	  0
380000	2	0	1	1	00	00	  0
380000	2	0	1	1	00	00	  0
381000	2	0	1	1	00	00	  0
381000	2	0	1	1	00	00	  0
381000	2	0	1	1	00	00	  0
381000	2	0	1	1	00	00	  0
381000	2	0	1	1	00	00	  0
382000	2	0	1	1	00	00	  0
382000	2	0	1	1	00	00	  0
382000	2	0	1	1	00	00	  0
382000	2	0	1	1	00	00	  0
382000	2	0	1	1	00	00	  0
383000	2	0	1	1	00	00	  0
383000	2	0	1	1	00	00	  0
383000	2	0	1	1	00	00	  0
383000	2	0	1	1	00	00	  0
383000	2	0	1	1	00	00	  0
384000	2	0	1	1	00	00	  0
384000	2	0	1	1	00	00	  0
384000	2	0	1	1	00	00	  0
384000	2	0	1	1	00	00	  0
384000	2	0	1	1	00	00	  0
385000	2	0	1	1	00	00	  0
385000	2	0	1	1	00	00	  0
385000	2	0	1	1	00	00	  0
385000	2	0	1	1	00	00	  0
385000	2	0	1	1	00	00	  0
386000	2	0	1	1	00	00	  0
386000	2	0	1	1	00	00	  0
386000	2	0	1	1	00	00	  0
386000	2	0	1	1	00	00	  0
386000	2	0	1	1	00	00	  0
387000	2	0	1	1	00	00	  0
387000	2	0	1	1	00	00	  0
387000	2	0	1	1	00	00	  0
387000	2	0	1	1	00	00	  0
387000	2	0	1	1	00	00	  0
388000	2	0	1	1	00	00	  0
388000	2	0	1	1	00	00	  0
388000	2	0	1	1	00	00	  0
388000	2	0	1	1	00	00	  0
388000	2	0	1	1	00	00	  0
389000	2	0	1	1	00	00	  0
389000	2	0	1	1	00	00	  0
389000	2	0	1	1	00	00	  0
389000	2	0	1	1	00	00	  0
389000	2	0	1	1	00	00	  0
390000	2	0	1	1	00	00	  0
390000	2	0	1	1	00	00	  0
390000	2	0	1	1	00	00	  0
390000	2	0	1	1	00	00	  0
390000	2	0	1	1	00	00	  0
391000	2	0	1	1	00	00	  0
391000	2	0	1	1	00	00	  0
391000	2	0	1	1	00	00	  0
391000	2	0	1	1	00	00	  0
391000	2	0	1	1	00	00	  0
392000	2	0	1	1	00	00	  0
392000	2	0	1	1	00	00	  0
392000	2	0	1	1	00	00	  0
392000	2	0	1	1	00	00	  0
392000	2	0	1	1	00	00	  0
393000	2	0	1	1	00	00	  0
393000	2	0	1	1	00	00	  0
393000	2	0	1	1	00	00	  0
393000	2	0	1	1	00	00	  0
393000	2	0	1	1	00	00	  0
394000	2	0	1	1	00	00	  0
394000	2	0	1	1	00	00	  0
394000	2	0	1	1	00	00	  0
394000	2	0	1	1	00	00	  0
394000	2	0	1	1	00	00	  0
395000	2	0	1	1	00	00	  0
395000	2	0	1	1	00	00	  0
395000	2	0	1	1	00	00	  0
395000	2	0	1	1	00	00	  0
395000	2	0	1	1	00	00	  0
396000	2	0	1	1	00	00	  0
396000	2	0	1	1	00	00	  0
396000	2	0	1	1	00	00	  0
396000	2	0	1	1	00	00	  0
396000	2	0	1	1	00	00	  0
397000	2	0	1	1	00	00	  0
397000	2	0	1	1	00	00	  0
397000	2	0	1	1	00	00	  0
397000	2	0	1	1	00	00	  0
397000	2	0	1	1	00	00	  0
398000	2	0	1	1	00	00	  0
398000	2	0	1	1	00	00	  0
398000	2	0	1	1	00	00	  0
398000	2	0	1	1	00	00	  0
398000	2	0	1	1	00	00	  0
399000	2	0	1	1	00	00	  0
399000	2	0	1	1	00	00	  0
399000	2	0	1	1	00	00	  0
399000	2	0	1	1	00	00	  0
399000	2	0	1	1	00	00	  0
400000	2	0	1	1	00	00	  0
400000	2	0	1	1	00	00	  0
400000	2	0	1	1	00	00	  0
400000	2	0	1	1	00	00	  0
400000	2	0	1	1	00	00	  0
401000	2	0	1	1	00	00	  0
401000	2	0	1	1	00	00	  0
401000	2	0	1	1	00	00	  0
401000	2	0	1	1	00	00	  0
401000	2	0	1	1	00	00	  0
402000	2	0	1	1	00	00	  0
402000	2	0	1	1	00	00	  0
402000	2	0	1	1	00	00	  0
402000	2	0	1	1	00	00	  0
402000	2	0	1	1	00	00	  0
403000	2	0	1	1	00	00	  0
403000	2	0	1	1	00	00	  0
403000	2	0	1	1	00	00	  0
403000	2	0	1	1	00	00	  0
403000	2	0	1	1	00	00	  0
404000	2	0	1	1	00	00	  0
404000	2	0	1	1	00	00	  0
404000	2	0	1	1	00	00	  0
404000	2	0	1	1	00	00	  0
404000	2	0	1	1	00	00	  0
405000	2	0	1	1	00	00	  0
405000	2	0	1	1	00	00	  0
405000	2	0	1	1	00	00	  0
405000	2	0	1	1	00	00	  0
405000	2	0	1	1	00	00	  0
406000	2	0	1	1	00	00	  0
406000	2	0	1	1	00	00	  0
406000	2	0	1	1	00	00	  0
406000	2	0	1	1	00	00	  0
406000	2	0	1	1	00	00	  0
407000	2	0	1	1	00	00	  0
407000	2	0	1	1	00	00	  0
407000	2	0	1	1	00	00	  0
407000	2	0	1	1	00	00	  0
407000	2	0	1	1	00	00	  0
408000	2	0	1	1	00	00	  0
408000	2	0	1	1	00	00	  0
408000	2	0	1	1	00	00	  0
408000	2	0	1	1	00	00	  0
408000	2	0	1	1	00	00	  0
409000	2	0	1	1	00	00	  0
409000	2	0	1	1	00	00	  0
409000	2	0	1	1	00	00	  0
409000	2	0	1	1	00	00	  0
409000	2	0	1	1	00	00	  0
410000	2	0	1	1	00	00	  0
410000	2	0	1	1	00	00	  0
410000	2	0	1	1	00	00	  0
410000	2	0	1	1	00	00	  0
410000	2	0	1	1	00	00	  0
411000	2	0	1	1	00	00	  0
411000	2	0	1	1	00	00	  0
411000	2	0	1	1	00	00	  0
411000	2	0	1	1	00	00	  0
411000	2	0	1	1	00	00	  0
412000	2	0	1	1	00	00	  0
412000	2	0	1	1	00	00	  0
412000	2	0	1	1	00	00	  0
412000	2	0	1	1	00	00	  0
412000	2	0	1	1	00	00	  0
413000	2	0	1	1	00	00	  0
413000	2	0	1	1	00	00	  0
413000	2	0	1	1	00	00	  0
413000	2	0	1	1	00	00	  0
413000	2	0	1	1	00	00	  0
414000	2	0	1	1	00	00	  0
414000	2	0	1	1	00	00	  0
414000	2	0	1	1	00	00	  0
414000	2	0	1	1	00	00	  0
414000	2	0	1	1	00	00	  0
415000	2	0	1	1	00	00	  0
415000	2	0	1	1	00	00	  0
415000	2	0	1	1	00	00	  0
415000	2	0	1	1	00	00	  0
415000	2	0	1	1	00	00	  0
416000	2	0	1	1	00	00	  0
416000	2	0	1	1	00	00	  0
416000	2	0	1	1	00	00	  0
416000	2	0	1	1	00	00	  0
416000	2	0	1	1	00	00	  0
417000	2	0	1	1	00	00	  0
417000	2	0	1	1	00	00	  0
417000	2	0	1	1	00	00	  0
417000	2	0	1	1	00	00	  0
417000	2	0	1	1	00	00	  0
418000	2	0	1	1	00	00	  0
418000	2	0	1	1	00	00	  0
418000	2	0	1	1	00	00	  0
418000	2	0	1	1	00	00	  0
418000	2	0	1	1	00	00	  0
419000	2	0	1	1	00	00	  0
419000	2	0	1	1	00	00	  0
419000	2	0	1	1	00	00	  0
419000	2	0	1	1	00	00	  0
419000	2	0	1	1	00	00	  0
420000	2	0	1	1	00	00	  0
420000	2	0	1	1	00	00	  0
420000	2	0	1	1	00	00	  0
420000	2	0	1	1	00	00	  0
420000	2	0	1	1	00	00	  0
421000	2	0	1	1	00	00	  0
421000	2	0	1	1	00	00	  0
421000	2	0	1	1	00	00	  0
421000	2	0	1	1	00	00	  0
421000	2	0	1	1	00	00	  0
422000	2	0	1	1	00	00	  0
422000	2	0	1	1	00	00	  0
422000	2	0	1	1	00	00	  0
422000	2	0	1	1	00	00	  0
422000	2	0	1	1	00	00	  0
423000	2	0	1	1	00	00	  0
423000	2	0	1	1	00	00	  0
423000	2	0	1	1	00	00	  0
423000	2	0	1	1	00	00	  0
423000	2	0	1	1	00	00	  0
424000	2	0	1	1	00	00	  0
424000	2	0	1	1	00	00	  0
424000	2	0	1	1	00	00	  0
424000	2	0	1	1	00	00	  0
424000	2	0	1	1	00	00	  0
425000	2	0	1	1	00	00	  0
425000	2	0	1	1	00	00	  0
425000	2	0	1	1	00	00	  0
425000	2	0	1	1	00	00	  0
425000	2	0	1	1	00	00	  0
426000	2	0	1	1	00	00	  0
426000	2	0	1	1	00	00	  0
426000	2	0	1	1	00	00	  0
426000	2	0	1	1	00	00	  0
426000	2	0	1	1	00	00	  0
427000	2	0	1	1	00	00	  0
427000	2	0	1	1	00	00	  0
427000	2	0	1	1	00	00	  0
427000	2	0	1	1	00	00	  0
427000	2	0	1	1	00	00	  0
428000	2	0	1	1	00	00	  0
428000	2	0	1	1	00	00	  0
428000	2	0	1	1	00	00	  0
428000	2	0	1	1	00	00	  0
428000	2	0	1	1	00	00	  0
429000	2	0	1	1	00	00	  0
429000	2	0	1	1	00	00	  0
429000	2	0	1	1	00	00	  0
429000	2	0	1	1	00	00	  0
429000	2	0	1	1	00	00	  0
430000	2	0	1	1	00	00	  0
430000	2	0	1	1	00	00	  0
430000	2	0	1	1	00	00	  0
430000	2	0	1	1	00	00	  0
430000	2	0	1	1	00	00	  0
431000	2	0	1	1	00	00	  0
431000	2	0	1	1	00	00	  0
431000	2	0	1	1	00	00	  0
431000	2	0	1	1	00	00	  0
431000	2	0	1	1	00	00	  0
432000	2	0	1	1	00	00	  0
432000	2	0	1	1	00	00	  0
432000	2	0	1	1	00	00	  0
432000	2	0	1	1	00	00	  0
432000	2	0	1	1	00	00	  0
433000	2	0	1	1	00	00	  0
433000	2	0	1	1	00	00	  0
433000	2	0	1	1	00	00	  0
433000	2	0	1	1	00	00	  0
433000	2	0	1	1	00	00	  0
434000	2	0	1	1	00	00	  0
434000	2	0	1	1	00	00	  0
434000	2	0	1	1	00	00	  0
434000	2	0	1	1	00	00	  0
434000	2	0	1	1	00	00	  0
435000	2	0	1	1	00	00	  0
435000	2	0	1	1	00	00	  0
435000	2	0	1	1	00	00	  0
435000	2	0	1	1	00	00	  0
435000	2	0	1	1	00	00	  0
436000	2	0	1	1	00	00	  0
436000	2	0	1	1	00	00	  0
436000	2	0	1	1	00	00	  0
436000	2	0	1	1	00	00	  0
436000	2	0	1	1	00	00	  0
437000	2	0	1	1	00	00	  0
437000	2	0	1	1	00	00	  0
437000	2	0	1	1	00	00	  0
437000	2	0	1	1	00	00	  0
437000	2	0	1	1	00	00	  0
438000	2	0	1	1	00	00	  0
438000	2	0	1	1	00	00	  0
438000	2	0	1	1	00	00	  0
438000	2	0	1	1	00	00	  0
438000	2	0	1	1	00	00	  0
439000	2	0	1	1	00	00	  0
439000	2	0	1	1	00	00	  0
439000	2	0	1	1	00	00	  0
439000	2	0	1	1	00	00	  0
439000	2	0	1	1	00	00	  0
440000	2	0	1	1	00	00	  0
440000	2	0	1	1	00	00	  0
440000	2	0	1	1	00	00	  0
440000	2	0	1	1	00	00	  0
440000	2	0	1	1	00	00	  0
441000	2	0	1	1	00	00	  0
441000	2	0	1	1	00	00	  0
441000	2	0	1	1	00	00	  0
441000	2	0	1	1	00	00	  0
441000	2	0	1	1	00	00	  0
442000	2	0	1	1	00	00	  0
442000	2	0	1	1	00	00	  0
442000	2	0	1	1	00	00	  0
442000	2	0	1	1	00	00	  0
442000	2	0	1	1	00	00	  0
443000	2	0	1	1	00	00	  0
443000	2	0	1	1	00	00	  0
443000	2	0	1	1	00	00	  0
443000	2	0	1	1	00	00	  0
443000	2	0	1	1	00	00	  0
444000	2	0	1	1	00	00	  0
444000	2	0	1	1	00	00	  0
444000	2	0	1	1	00	00	  0
444000	2	0	1	1	00	00	  0
444000	2	0	1	1	00	00	  0
445000	2	0	1	1	00	00	  0
445000	2	0	1	1	00	00	  0
445000	2	0	1	1	00	00	  0
445000	2	0	1	1	00	00	  0
445000	2	0	1	1	00	00	  0
446000	2	0	1	1	00	00	  0
446000	2	0	1	1	00	00	  0
446000	2	0	1	1	00	00	  0
446000	2	0	1	1	00	00	  0
446000	2	0	1	1	00	00	  0
447000	2	0	1	1	00	00	  0
447000	2	0	1	1	00	00	  0
447000	2	0	1	1	00	00	  0
447000	2	0	1	1	00	00	  0
447000	2	0	1	1	00	00	  0
448000	2	0	1	1	00	00	  0
448000	2	0	1	1	00	00	  0
448000	2	0	1	1	00	00	  0
448000	2	0	1	1	00	00	  0
448000	2	0	1	1	00	00	  0
449000	2	0	1	1	00	00	  0
449000	2	0	1	1	00	00	  0
449000	2	0	1	1	00	00	  0
449000	2	0	1	1	00	00	  0
449000	2	0	1	1	00	00	  0
450000	2	0	1	1	00	00	  0
450000	2	0	1	1	00	00	  0
450000	2	0	1	1	00	00	  0
450000	2	0	1	1	00	00	  0
450000	2	0	1	1	00	00	  0
451000	2	0	1	1	00	00	  0
451000	2	0	1	1	00	00	  0
451000	2	0	1	1	00	00	  0
451000	2	0	1	1	00	00	  0
451000	2	0	1	1	00	00	  0
452000	2	0	1	1	00	00	  0
452000	2	0	1	1	00	00	  0
452000	2	0	1	1	00	00	  0
452000	2	0	1	1	00	00	  0
452000	2	0	1	1	00	00	  0
453000	2	0	1	1	00	00	  0
453000	2	0	1	1	00	00	  0
453000	2	0	1	1	00	00	  0
453000	2	0	1	1	00	00	  0
453000	2	0	1	1	00	00	  0
454000	2	0	1	1	00	00	  0
454000	2	0	1	1	00	00	  0
454000	2	0	1	1	00	00	  0
454000	2	0	1	1	00	00	  0
454000	2	0	1	1	00	00	  0
455000	2	0	1	1	00	00	  0
455000	2	0	1	1	00	00	  0
455000	2	0	1	1	00	00	  0
455000	2	0	1	1	00	00	  0
455000	2	0	1	1	00	00	  0
456000	2	0	1	1	00	00	  0
456000	2	0	1	1	00	00	  0
456000	2	0	1	1	00	00	  0
456000	2	0	1	1	00	00	  0
456000	2	0	1	1	00	00	  0
457000	2	0	1	1	00	00	  0
457000	2	0	1	1	00	00	  0
457000	2	0	1	1	00	00	  0
457000	2	0	1	1	00	00	  0
457000	2	0	1	1	00	00	  0
458000	2	0	1	1	00	00	  0
458000	2	0	1	1	00	00	  0
458000	2	0	1	1	00	00	  0
458000	2	0	1	1	00	00	  0
458000	2	0	1	1	00	00	  0
459000	2	0	1	1	00	00	  0
459000	2	0	1	1	00	00	  0
459000	2	0	1	1	00	00	  0
459000	2	0	1	1	00	00	  0
459000	2	0	1	1	00	00	  0
460000	2	0	1	1	00	00	  0
460000	2	0	1	1	00	00	  0
460000	2	0	1	1	00	00	  0
460000	2	0	1	1	00	00	  0
460000	2	0	1	1	00	00	  0
461000	2	0	1	1	00	00	  0
461000	2	0	1	1	00	00	  0
461000	2	0	1	1	00	00	  0
461000	2	0	1	1	00	00	  0
461000	2	0	1	1	00	00	  0
462000	2	0	1	1	00	00	  0
462000	2	0	1	1	00	00	  0
462000	2	0	1	1	00	00	  0
462000	2	0	1	1	00	00	  0
462000	2	0	1	1	00	00	  0
463000	2	0	1	1	00	00	  0
463000	2	0	1	1	00	00	  0
463000	2	0	1	1	00	00	  0
463000	2	0	1	1	00	00	  0
463000	2	0	1	1	00	00	  0
464000	2	0	1	1	00	00	  0
464000	2	0	1	1	00	00	  0
464000	2	0	1	1	00	00	  0
464000	2	0	1	1	00	00	  0
464000	2	0	1	1	00	00	  0
465000	2	0	1	1	00	00	  0
465000	2	0	1	1	00	00	  0
465000	2	0	1	1	00	00	  0
465000	2	0	1	1	00	00	  0
465000	2	0	1	1	00	00	  0
466000	2	0	1	1	00	00	  0
466000	2	0	1	1	00	00	  0
466000	2	0	1	1	00	00	  0
466000	2	0	1	1	00	00	  0
466000	2	0	1	1	00	00	  0
467000	2	0	1	1	00	00	  0
467000	2	0	1	1	00	00	  0
467000	2	0	1	1	00	00	  0
467000	2	0	1	1	00	00	  0
467000	2	0	1	1	00	00	  0
468000	2	0	1	1	00	00	  0
468000	2	0	1	1	00	00	  0
468000	2	0	1	1	00	00	  0
468000	2	0	1	1	00	00	  0
468000	2	0	1	1	00	00	  0
469000	2	0	1	1	00	00	  0
469000	2	0	1	1	00	00	  0
469000	2	0	1	1	00	00	  0
469000	2	0	1	1	00	00	  0
469000	2	0	1	1	00	00	  0
470000	2	0	1	1	00	00	  0
470000	2	0	1	1	00	00	  0
470000	2	0	1	1	00	00	  0
470000	2	0	1	1	00	00	  0
470000	2	0	1	1	00	00	  0
471000	2	0	1	1	00	00	  0
471000	2	0	1	1	00	00	  0
471000	2	0	1	1	00	00	  0
471000	2	0	1	1	00	00	  0
471000	2	0	1	1	00	00	  0
472000	2	0	1	1	00	00	  0
472000	2	0	1	1	00	00	  0
472000	2	0	1	1	00	00	  0
472000	2	0	1	1	00	00	  0
472000	2	0	1	1	00	00	  0
473000	2	0	1	1	00	00	  0
473000	2	0	1	1	00	00	  0
473000	2	0	1	1	00	00	  0
473000	2	0	1	1	00	00	  0
473000	2	0	1	1	00	00	  0
474000	2	0	1	1	00	00	  0
474000	2	0	1	1	00	00	  0
474000	2	0	1	1	00	00	  0
474000	2	0	1	1	00	00	  0
474000	2	0	1	1	00	00	  0
475000	2	0	1	1	00	00	  0
475000	2	0	1	1	00	00	  0
475000	2	0	1	1	00	00	  0
475000	2	0	1	1	00	00	  0
475000	2	0	1	1	00	00	  0
476000	2	0	1	1	00	00	  0
476000	2	0	1	1	00	00	  0
476000	2	0	1	1	00	00	  0
476000	2	0	1	1	00	00	  0
476000	2	0	1	1	00	00	  0
477000	2	0	1	1	00	00	  0
477000	2	0	1	1	00	00	  0
477000	2	0	1	1	00	00	  0
477000	2	0	1	1	00	00	  0
477000	2	0	1	1	00	00	  0
478000	2	0	1	1	00	00	  0
478000	2	0	1	1	00	00	  0
478000	2	0	1	1	00	00	  0
478000	2	0	1	1	00	00	  0
478000	2	0	1	1	00	00	  0
479000	2	0	1	1	00	00	  0
479000	2	0	1	1	00	00	  0
479000	2	0	1	1	00	00	  0
479000	2	0	1	1	00	00	  0
479000	2	0	1	1	00	00	  0
480000	2	0	1	1	00	00	  0
480000	2	0	1	1	00	00	  0
480000	2	0	1	1	00	00	  0
480000	2	0	1	1	00	00	  0
480000	2	0	1	1	00	00	  0
481000	2	0	1	1	00	00	  0
481000	2	0	1	1	00	00	  0
481000	2	0	1	1	00	00	  0
481000	2	0	1	1	00	00	  0
481000	2	0	1	1	00	00	  0
482000	2	0	1	1	00	00	  0
482000	2	0	1	1	00	00	  0
482000	2	0	1	1	00	00	  0
482000	2	0	1	1	00	00	  0
482000	2	0	1	1	00	00	  0
483000	2	0	1	1	00	00	  0
483000	2	0	1	1	00	00	  0
483000	2	0	1	1	00	00	  0
483000	2	0	1	1	00	00	  0
483000	2	0	1	1	00	00	  0
484000	2	0	1	1	00	00	  0
484000	2	0	1	1	00	00	  0
484000	2	0	1	1	00	00	  0
484000	2	0	1	1	00	00	  0
484000	2	0	1	1	00	00	  0
485000	2	0	1	1	00	00	  0
485000	2	0	1	1	00	00	  0
485000	2	0	1	1	00	00	  0
485000	2	0	1	1	00	00	  0
485000	2	0	1	1	00	00	  0
486000	2	0	1	1	00	00	  0
486000	2	0	1	1	00	00	  0
486000	2	0	1	1	00	00	  0
486000	2	0	1	1	00	00	  0
486000	2	0	1	1	00	00	  0
487000	2	0	1	1	00	00	  0
487000	2	0	1	1	00	00	  0
487000	2	0	1	1	00	00	  0
487000	2	0	1	1	00	00	  0
487000	2	0	1	1	00	00	  0
488000	2	0	1	1	00	00	  0
488000	2	0	1	1	00	00	  0
488000	2	0	1	1	00	00	  0
488000	2	0	1	1	00	00	  0
488000	2	0	1	1	00	00	  0
489000	2	0	1	1	00	00	  0
489000	2	0	1	1	00	00	  0
489000	2	0	1	1	00	00	  0
489000	2	0	1	1	00	00	  0
489000	2	0	1	1	00	00	  0
490000	2	0	1	1	00	00	  0
490000	2	0	1	1	00	00	  0
490000	2	0	1	1	00	00	  0
490000	2	0	1	1	00	00	  0
490000	2	0	1	1	00	00	  0
491000	2	0	1	1	00	00	  0
491000	2	0	1	1	00	00	  0
491000	2	0	1	1	00	00	  0
491000	2	0	1	1	00	00	  0
491000	2	0	1	1	00	00	  0
492000	2	0	1	1	00	00	  0
492000	2	0	1	1	00	00	  0
492000	2	0	1	1	00	00	  0
492000	2	0	1	1	00	00	  0
492000	2	0	1	1	00	00	  0
493000	2	0	1	1	00	00	  0
493000	2	0	1	1	00	00	  0
493000	2	0	1	1	00	00	  0
493000	2	0	1	1	00	00	  0
493000	2	0	1	1	00	00	  0
494000	2	0	1	1	00	00	  0
494000	2	0	1	1	00	00	  0
494000	2	0	1	1	00	00	  0
494000	2	0	1	1	00	00	  0
494000	2	0	1	1	00	00	  0
495000	2	0	1	1	00	00	  0
495000	2	0	1	1	00	00	  0
495000	2	0	1	1	00	00	  0
495000	2	0	1	1	00	00	  0
495000	2	0	1	1	00	00	  0
496000	2	0	1	1	00	00	  0
496000	2	0	1	1	00	00	  0
496000	2	0	1	1	00	00	  0
496000	2	0	1	1	00	00	  0
496000	2	0	1	1	00	00	  0
497000	2	0	1	1	00	00	  0
497000	2	0	1	1	00	00	  0
497000	2	0	1	1	00	00	  0
497000	2	0	1	1	00	00	  0
497000	2	0	1	1	00	00	  0
498000	2	0	1	1	00	00	  0
498000	2	0	1	1	00	00	  0
498000	2	0	1	1	00	00	  0
498000	2	0	1	1	00	00	  0
498000	2	0	1	1	00	00	  0
499000	2	0	1	1	00	00	  0
499000	2	0	1	1	00	00	  0
499000	2	0	1	1	00	00	  0
499000	2	0	1	1	00	00	  0
499000	2	0	1	1	00	00	  0
500000	2	0	1	1	00	00	  0
500000	2	0	1	1	00	00	  0
500000	2	0	1	1	00	00	  0
500000	2	0	1	1	00	00	  0
500000	2	0	1	1	00	00	  0
501000	2	0	1	1	00	00	  0
501000	2	0	1	1	00	00	  0
501000	2	0	1	1	00	00	  0
501000	2	0	1	1	00	00	  0
501000	2	0	1	1	00	00	  0
502000	2	0	1	1	00	00	  0
502000	2	0	1	1	00	00	  0
502000	2	0	1	1	00	00	  0
502000	2	0	1	1	00	00	  0
502000	2	0	1	1	00	00	  0
503000	2	0	1	1	00	00	  0
503000	2	0	1	1	00	00	  0
503000	2	0	1	1	00	00	  0
503000	2	0	1	1	00	00	  0
503000	2	0	1	1	00	00	  0
504000	2	0	1	1	00	00	  0
504000	2	0	1	1	00	00	  0
504000	2	0	1	1	00	00	  0
504000	2	0	1	1	00	00	  0
504000	2	0	1	1	00	00	  0
505000	2	0	1	1	00	00	  0
505000	2	0	1	1	00	00	  0
505000	2	0	1	1	00	00	  0
505000	2	0	1	1	00	00	  0
505000	2	0	1	1	00	00	  0
506000	2	0	1	1	00	00	  0
506000	2	0	1	1	00	00	  0
506000	2	0	1	1	00	00	  0
506000	2	0	1	1	00	00	  0
506000	2	0	1	1	00	00	  0
507000	2	0	1	1	00	00	  0
507000	2	0	1	1	00	00	  0
507000	2	0	1	1	00	00	  0
507000	2	0	1	1	00	00	  0
507000	2	0	1	1	00	00	  0
508000	2	0	1	1	00	00	  0
508000	2	0	1	1	00	00	  0
508000	2	0	1	1	00	00	  0
508000	2	0	1	1	00	00	  0
508000	2	0	1	1	00	00	  0
509000	2	0	1	1	00	00	  0
509000	2	0	1	1	00	00	  0
509000	2	0	1	1	00	00	  0
509000	2	0	1	1	00	00	  0
509000	2	0	1	1	00	00	  0
510000	2	0	1	1	00	00	  0
510000	2	0	1	1	00	00	  0
510000	2	0	1	1	00	00	  0
510000	2	0	1	1	00	00	  0
510000	2	0	1	1	00	00	  0
511000	2	0	1	1	00	00	  0
511000	2	0	1	1	00	00	  0
511000	2	0	1	1	00	00	  0
511000	2	0	1	1	00	00	  0
511000	2	0	1	1	00	00	  0
512000	2	0	1	1	00	00	  0
512000	2	0	1	1	00	00	  0
512000	2	0	1	1	00	00	  0
512000	2	0	1	1	00	00	  0
