timestamp_separation,timestamp_sync_event,offset,mag_sampling_leading_time
79115666799,78950606797,994000,0
79337423999,79172363997,996800,0
79559181199,79394121197,999600,0
79780938399,79615878397,1002400,0
80002695599,79837635597,1005200,0
80224452799,80059392797,1008000,0
80446209999,80281149997,1010800,0
80667967199,80502907197,1013600,0
80889724399,80724664397,1016400,0
81111481599,80946421597,1019200,0
81333238799,81168178797,1022000,0
81554995999,81389935997,1024800,0
81776753199,81611693197,1027600,0
81998510399,81833450397,1030400,0
82220267599,82055207597,1033200,0
82442024799,82276964797,1036000,0
82663781999,82498721997,1038800,0
82885539199,82720479197,1041600,0
83107296399,82942236397,1044400,0
83329053599,83163993597,1047200,0
83550810799,83385750797,1050000,0
83772567999,83607507997,1052800,0
83994325199,83829265197,1055600,0
84216082399,84051022397,1058400,0
84437839599,84272779597,1061200,0
84659596799,84494536797,1064000,0
84881353999,84716293997,1066800,0
85103111199,84938051197,1069600,0
85324868399,85159808397,1072400,0
85546625599,85381565597,1075200,0
85768382799,85603322797,1078000,0
85990139999,85825079997,1080800,0
86211897199,86046837197,1083600,0
86433654399,86268594397,1086400,0
86655411599,86490351597,1089200,0
86877168799,86712108797,1092000,0
87098925999,86933865997,1094800,0
87320683199,87155623197,1097600,0
87542440399,87377380397,1100400,0
87764197599,87599137597,1103200,0
87985954799,87820894797,1106000,0
88207711999,88042651997,1108800,0
88429469199,88264409197,1111600,0
88651226399,88486166397,1114400,0
88872983599,88707923597,1117200,0
89095860799,88930800797,0,0
89318737999,89153677997,2800,0
89541615199,89376555197,5600,0
89764492399,89599432397,8400,0
89987369599,89822309597,11200,0
90210246799,90045186797,14000,0
90433123999,90268063997,16800,0
90656001199,90490941197,19600,0
90878878399,90713818397,22400,0
91101755599,90936695597,25200,0
91324632799,91159572797,28000,0
91547509999,91382449997,30800,0
91770387199,91605327197,33600,0
91993264399,91828204397,36400,0
92216141599,92051081597,39200,0
92439018799,92273958797,42000,0
